,ActivePower
19980,332.0314941
19981,202.0567017
19982,179.0046997
19983,245.3032074
19984,267.0469055
19985,370.4667053
19986,454.7373047
19987,342.6192932
19988,324.3644104
19989,453.193512
19990,346.3670044
19991,395.9197998
19992,532.4647217
19993,583.1099243
19994,596.3342285
19995,948.8887939
19996,909.5266724
19997,1314.262939
19998,1359.696045
19999,1351.45105
20000,1247.234985
20001,1489.359985
20002,1659.94397
20003,1762.432983
20004,1652.500977
20005,1171.447998
20006,907.7354126
20007,1251.112061
20008,1029.032959
20009,1333.680054
20010,1683.197998
20011,2039.892944
20012,1906.034058
20013,1541.156982
20014,1299.182983
20015,1598.796997
20016,1859.801025
20017,1538.936035
20018,1529.220947
20019,1199.052979
20020,1011.687988
20021,1153.244019
20022,1177.703003
20023,1158.850952
20024,841.0645752
20025,425.0369873
20026,414.1776123
20027,701.21521
20028,1054.751953
20029,557.2576294
20030,192.982193
20031,215.3643951
20032,542.5579224
20033,1622.572021
20034,2149.047119
20035,2823.337891
20036,3147.781006
20037,1365.750977
20038,904.1315918
20039,195.8114929
20040,6.112411022
20041,0.0
20042,0.0
20043,11.17570019
20044,0.0
20045,96.55982208
20046,28.6579895
20047,0.0
20048,0.0
20049,0.0
20050,0.0
20051,0.0
20052,22.30208969
20053,328.0386047
20054,373.3416138
20055,824.1928711
20056,1054.286011
20057,574.5487061
20058,604.3743286
20059,389.5127869
20060,966.6395874
20061,894.5410767
20062,733.0349731
20063,1032.0
20064,1004.387024
20065,704.6575928
20066,771.8328857
20067,488.1560974
20068,690.5950928
20069,521.3035889
20070,527.1334839
20071,661.0402832
20072,1214.812012
20073,2247.896973
20074,2052.919922
20075,1699.999023
20076,1838.473022
20077,1424.555054
20078,1185.11499
20079,1154.48999
20080,676.5524292
20081,485.0032959
20082,761.1668701
20083,240.7261047
20084,92.29582214
20085,71.11657715
20086,547.1328735
20087,990.4177856
20088,697.2332153
20089,1040.771973
20090,65.60051727
20091,0.0
20092,0.0
20093,94.35900116
20094,0.0
20095,296.9389038
20096,1186.430054
20097,2193.89502
20098,2111.477051
20099,2564.306885
20100,2149.762939
20101,2691.309082
20102,2626.89209
20103,2447.024902
20104,2980.350098
20105,3262.397949
20106,2453.922119
20107,2712.604004
20108,2924.060059
20109,2942.035889
20110,2218.558105
20111,1913.614014
20112,1889.473999
20113,1316.482056
20114,1323.370972
20115,1538.098999
20116,1606.743042
20117,1470.95105
20118,1994.534058
20119,2072.366943
20120,955.6791992
20121,1012.211975
20122,1100.792969
20123,1108.428955
20124,984.9224243
20125,1234.537964
20126,1098.967041
20127,1117.208984
20128,1255.322998
20129,1216.18396
20130,1172.113037
20131,1042.572021
20132,1383.93396
20133,1175.128052
20134,1676.899048
20135,1976.625
20136,1576.791992
20137,1547.41394
20138,1548.110962
20139,1913.081055
20140,1477.020996
20141,2136.624023
20142,2240.968018
20143,2664.924072
20144,2634.656006
20145,2478.875
20146,3041.590088
20147,2526.349121
20148,2711.532959
20149,2813.165039
20150,2308.412109
20151,3125.26001
20152,2778.211914
20153,2631.754883
20154,3138.146973
20155,3349.549072
20156,3277.083008
20157,2906.447998
20158,3010.279053
20159,3210.346924
20160,2767.204102
20161,2721.00293
20162,2234.166992
20163,2242.812012
20164,2049.6521
20165,2230.134033
20166,2532.12793
20167,2339.191895
20168,2199.031006
20169,1726.478027
20170,1200.577026
20171,1614.743042
20172,1762.495972
20173,1324.792969
20174,2137.271973
20175,2512.361084
20176,3192.532959
20177,2754.400879
20178,2129.946045
20179,1704.358032
20180,2205.413086
20181,2682.697021
20182,2403.175049
20183,2336.124023
20184,2489.862061
20185,2874.76001
20186,2663.737061
20187,2144.751953
20188,2621.937012
20189,1574.547974
20190,2035.95105
20191,1739.442017
20192,1352.321045
20193,1221.61499
20194,1780.743042
20195,1855.331055
20196,1757.546997
20197,1828.86499
20198,1829.791992
20199,1718.046021
20200,1592.203979
20201,1387.177002
20202,1584.901978
20203,1634.067017
20204,1452.840942
20205,1813.822998
20206,2145.888916
20207,2204.944092
20208,2383.082031
20209,2268.899902
20210,2105.001953
20211,2104.697998
20212,1968.631958
20213,2515.831055
20214,2528.447998
20215,2660.63501
20216,2706.460938
20217,2712.337891
20218,2728.159912
20219,2588.531006
20220,2505.114014
20221,2270.549072
20222,1742.224976
20223,1767.136963
20224,1877.562012
20225,2283.672119
20226,1936.088013
20227,2129.835938
20228,1836.18103
20229,1362.374023
20230,1773.751953
20231,2033.220947
20232,1740.274048
20233,1361.659058
20234,1503.157959
20235,1681.276001
20236,1413.511963
20237,1059.490967
20238,860.4373779
20239,1218.733032
20240,1348.370972
20241,1271.05603
20242,1193.803955
20243,1560.89502
20244,1278.791016
20245,1500.937012
20246,1209.873047
20247,1603.96106
20248,1825.024048
20249,1750.822021
20250,1554.378052
20251,1651.390991
20252,1459.400024
20253,1801.654053
20254,1960.272949
20255,1764.437988
20256,1789.206055
20257,1925.166016
20258,1983.134033
20259,2092.873047
20260,2060.582031
20261,2067.705078
20262,1625.832031
20263,1740.968994
20264,1867.900024
20265,2088.550049
20266,2028.57605
20267,2010.287964
20268,1972.333008
20269,2288.641113
20270,1922.54895
20271,2785.931885
20272,3345.101074
20273,2303.970947
20274,2545.868896
20275,3315.658936
20276,3531.843018
20277,3477.230957
20278,3537.389893
20279,3505.188965
20280,3488.104004
20281,3583.434082
20282,3586.756104
20283,3533.149902
20284,3318.207031
20285,2860.201904
20286,3194.528076
20287,3351.374023
20288,3103.126953
20289,3369.424072
20290,2877.025879
20291,3461.593994
20292,2627.956055
20293,3011.445068
20294,3132.308105
20295,3405.219971
20296,2983.258057
20297,3385.98999
20298,3427.875977
20299,3364.845947
20300,3554.799072
20301,3565.25
20302,3494.51709
20303,3476.97998
20304,3579.029053
20305,3484.89209
20306,2849.3479
20307,2708.312012
20308,2639.959961
20309,2619.416016
20310,3039.103027
20311,3360.289063
20312,3552.545898
20313,3124.35498
20314,3032.076904
20315,3573.009033
20316,3598.611084
20317,3604.419922
20318,3567.704102
20319,3535.22998
20320,3160.927979
20321,3320.611084
20322,3559.7229
20323,3592.843018
20324,2993.518066
20325,2990.534912
20326,3064.177002
20327,3532.24292
20328,3480.645996
20329,3254.794922
20330,3316.012939
20331,2443.10498
20332,2578.862061
20333,1485.728027
20334,1072.71106
20335,1516.911011
20336,2002.203979
20337,1368.94104
20338,2302.693115
20339,1322.072998
20340,1526.030029
20341,2346.771973
20342,2960.530029
20343,2733.0
20344,2870.177979
20345,2124.833984
20346,2396.288086
20347,1943.656006
20348,2584.750977
20349,2526.590088
20350,1700.640015
20351,1318.185059
20352,734.9569092
20353,656.0900269
20354,449.3310852
20355,1476.33606
20356,1237.777954
20357,1497.69397
20358,1780.547974
20359,1279.295044
20360,1496.203003
20361,1563.222046
20362,1656.588013
20363,1745.855957
20364,1503.45105
20365,1941.823975
20366,2076.137939
20367,1460.80603
20368,2579.949951
20369,0.0
20370,0.0
20371,631.4141846
20372,3018.61792
20373,3600.981934
20374,3455.364014
20375,3553.897949
20376,3535.514893
20377,3498.275879
20378,3270.894043
20379,3046.106934
20380,3024.74292
20381,2407.187988
20382,2334.204102
20383,2175.733887
20384,2075.337891
20385,1931.015015
20386,2022.781982
20387,1688.636963
20388,1488.72998
20389,1443.697998
20390,1105.761963
20391,935.1978149
20392,1073.57605
20393,1110.968018
20394,1553.543945
20395,1580.519043
20396,1457.349976
20397,1332.098022
20398,1045.379028
20399,959.5042114
20400,1278.436035
20401,650.3421021
20402,699.8994751
20403,772.9074707
20404,371.6173096
20405,750.0374756
20406,799.8826904
20407,596.5067139
20408,335.7719116
20409,514.6381836
20410,718.0952759
20411,1012.586975
20412,1108.862061
20413,1006.856018
20414,1470.958008
20415,1783.061035
20416,1721.188965
20417,1010.947021
20418,1691.18396
20419,1116.185059
20420,2253.149902
20421,2154.521973
20422,1954.108032
20423,1134.639038
20424,566.4111938
20425,1908.329956
20426,2841.219971
20427,2372.165039
20428,3366.113037
20429,3253.118896
20430,2591.048096
20431,2722.917969
20432,2071.062988
20433,2196.766113
20434,2008.989014
20435,2699.156006
20436,2015.296021
20437,2142.635986
20438,2462.73291
20439,2586.129883
20440,2278.459961
20441,2514.204102
20442,2620.934082
20443,2343.750977
20444,2548.641113
20445,2307.646973
20446,1940.80896
20447,2122.075928
20448,1982.623047
20449,1436.029053
20450,1212.984009
20451,1052.80896
20452,756.5723877
20453,699.2694702
20454,565.0402222
20455,491.0931091
20456,348.5852051
20457,511.0054932
20458,406.9820862
20459,263.9995117
20460,297.3428955
20461,373.0263977
20462,427.6223145
20463,590.3510132
20464,752.4528809
20465,780.1364746
20466,1035.042969
20467,836.5772095
20468,652.2147217
20469,936.065918
20470,1181.000977
20471,1167.45105
20472,1287.293945
20473,1309.484009
20474,1366.86499
20475,1088.425049
20476,1074.462036
20477,1072.026001
20478,1122.5
20479,1381.697998
20480,1388.354004
20481,1701.485962
20482,2058.12207
20483,2215.760986
20484,1959.302002
20485,1742.192017
20486,1647.55896
20487,1879.052002
20488,1658.77002
20489,1599.129028
20490,2458.495117
20491,1828.621948
20492,1927.891968
20493,2018.100952
20494,2230.990967
20495,2061.324951
20496,2356.041992
20497,2006.5
20498,1584.942993
20499,1580.26001
20500,1831.121948
20501,1571.131958
20502,1441.39502
20503,1558.199951
20504,1822.927979
20505,1724.722046
20506,1503.607056
20507,1363.005981
20508,1503.915039
20509,1339.151001
20510,1234.942017
20511,1324.697021
20512,1353.713989
20513,1202.499023
20514,1149.615967
20515,822.8707275
20516,652.8339844
20517,834.6784058
20518,961.425293
20519,1429.958008
20520,1866.698975
20521,1785.436035
20522,1880.365967
20523,1743.301025
20524,1259.996948
20525,1329.600952
20526,1398.965942
20527,1351.287964
20528,1616.171997
20529,1631.130005
20530,2169.962891
20531,2146.558105
20532,2174.397949
20533,1676.248047
20534,2324.979004
20535,2108.01001
20536,1804.66394
20537,1555.873047
20538,1250.385986
20539,1432.137939
20540,1447.630981
20541,1552.762939
20542,1687.478027
20543,1547.980957
20544,1224.390991
20545,1266.389038
20546,1891.509033
20547,1351.416016
20548,1101.790039
20549,1171.612061
20550,1254.765991
20551,991.1384277
20552,1035.863037
20553,1261.522949
20554,1563.859985
20555,1561.793945
20556,1822.655029
20557,1692.889038
20558,1737.286987
20559,1966.756958
20560,1811.811035
20561,2044.687012
20562,2271.718018
20563,2494.195068
20564,2317.365967
20565,2419.943115
20566,2582.655029
20567,3318.706055
20568,3285.981934
20569,3394.475098
20570,3294.375
20571,3284.374023
20572,3271.593018
20573,3269.362061
20574,3318.312988
20575,3319.093994
20576,3069.558105
20577,3186.837891
20578,2913.809082
20579,2667.791016
20580,3031.721924
20581,2826.727051
20582,3047.996094
20583,2363.176025
20584,2685.087891
20585,2390.184082
20586,2029.426025
20587,2005.000977
20588,1774.609985
20589,1780.0
20590,1531.599976
20591,1294.353027
20592,1177.587036
20593,1320.327026
20594,1156.255981
20595,1189.972046
20596,1300.584961
20597,1092.948975
20598,1417.623047
20599,1595.083008
20600,2087.170898
20601,1632.849976
20602,1595.477051
20603,2165.940918
20604,2487.460938
20605,2284.270996
20606,2427.443115
20607,2013.511963
20608,1755.354004
20609,1513.625977
20610,1315.85498
20611,1081.496948
20612,702.3104248
20613,787.2896118
20614,859.4385986
20615,728.2750244
20616,1360.56897
20617,1028.269043
20618,699.8494873
20619,720.1831055
20620,809.8834229
20621,754.7661743
20622,710.4658203
20623,562.8184204
20624,296.6072998
20625,795.2390747
20626,868.3820801
20627,522.3947144
20628,479.1774902
20629,528.1621094
20630,542.0654297
20631,415.666687
20632,467.9713135
20633,522.9799194
20634,558.1320801
20635,711.869873
20636,548.2230225
20637,367.8409119
20638,458.3786011
20639,292.0751953
20640,319.7033997
20641,472.1453857
20642,400.5314026
20643,173.7245941
20644,252.2427063
20645,363.4530029
20646,449.3583069
20647,1044.630981
20648,1061.963013
20649,774.5728149
20650,796.206604
20651,589.3154297
20652,633.8461304
20653,728.3909302
20654,854.5396729
20655,1053.915039
20656,541.6630859
20657,581.9168091
20658,268.9418945
20659,282.7366943
20660,299.8514099
20661,333.9507141
20662,418.3782959
20663,301.1452026
20664,256.1438904
20665,261.2067871
20666,297.0592957
20667,354.2437134
20668,303.0296936
20669,265.0905151
20670,141.8659058
20671,185.9597015
20672,178.3930969
20673,539.7788696
20674,782.7349854
20675,726.4337158
20676,732.3870239
20677,673.4796143
20678,652.4362793
20679,434.9916077
20680,242.0175934
20681,304.3424072
20682,93.8914032
20683,30.86189079
20684,117.0931015
20685,126.1949005
20686,478.311615
20687,875.9002075
20688,521.3522949
20689,217.596405
20690,285.1337891
20691,302.3594971
20692,340.7172852
20693,552.6520996
20694,583.0161133
20695,498.3463135
20696,624.9547729
20697,611.677002
20698,662.6461182
20699,652.0869751
20700,707.4379883
20701,867.0797729
20702,1004.122009
20703,1305.345947
20704,1307.51001
20705,2127.052002
20706,2148.349121
20707,1590.92395
20708,1981.671997
20709,1908.890991
20710,969.7999268
20711,1773.370972
20712,1691.395996
20713,2068.833008
20714,1722.517944
20715,1767.317993
20716,2157.076904
20717,1938.587036
20718,1986.785034
20719,1913.578003
20720,2238.531982
20721,2087.545898
20722,2611.893066
20723,3000.037109
20724,3299.197998
20725,3242.710938
20726,3293.413086
20727,3280.895996
20728,3603.315918
20729,3571.533936
20730,3522.351074
20731,3011.589111
20732,3442.470947
20733,3124.266113
20734,3275.24707
20735,3141.341064
20736,2874.270996
20737,3369.38501
20738,3312.832031
20739,2647.493896
20740,3035.718994
20741,2653.032959
20742,2138.424072
20743,2215.5
20744,2913.185059
20745,2651.875
20746,2439.97998
20747,2825.419922
20748,2550.412109
20749,2228.519043
20750,1947.240967
20751,1437.032959
20752,2099.364014
20753,1555.89502
20754,1380.152954
20755,1546.553955
20756,2402.499023
20757,2616.64209
20758,2823.241943
20759,2732.837891
20760,2838.465088
20761,2553.691895
20762,2449.2229
20763,2381.226074
20764,2303.094971
20765,1771.009033
20766,1987.800049
20767,2232.968994
20768,1524.055054
20769,1464.387939
20770,1043.353027
20771,1006.119995
20772,752.4420166
20773,551.3839111
20774,435.8666992
20775,481.322998
20776,538.2546997
20777,394.7896118
20778,341.506897
20779,333.4556885
20780,175.9844971
20781,199.9611053
20782,308.9718018
20783,491.8310852
20784,626.0921021
20785,857.0576172
20786,912.0582886
20787,869.788208
20788,785.1940918
20789,815.6738281
20790,914.4088135
20791,1173.001953
20792,1149.892944
20793,1114.380005
20794,1350.270996
20795,992.3051758
20796,860.4345093
20797,803.5963135
20798,751.6906128
20799,1082.375
20800,1988.921997
20801,2249.343994
20802,2339.365967
20803,1886.963013
20804,1769.160034
20805,1825.230957
20806,2100.875
20807,1801.442017
20808,1784.139038
20809,1762.282959
20810,1599.113037
20811,1261.895996
20812,1383.44397
20813,1177.104004
20814,1590.387939
20815,1189.724976
20816,1052.084961
20817,1062.829956
20818,1538.515015
20819,1294.458008
20820,965.0786133
20821,1435.333008
20822,1204.620972
20823,1576.573975
20824,1860.869019
20825,1676.19397
20826,1581.755005
20827,2204.60498
20828,2015.771973
20829,1590.317017
20830,1765.937988
20831,1835.583984
20832,1893.46106
20833,2290.879883
20834,2364.584961
20835,2493.582031
20836,2133.50708
20837,1727.406982
20838,1883.119019
20839,2103.705078
20840,2239.478027
20841,1975.071045
20842,2341.068115
20843,2354.339111
20844,2446.13208
20845,2500.246094
20846,2213.968018
20847,2343.477051
20848,2368.547119
20849,2424.511963
20850,2754.873047
20851,2495.508057
20852,2988.407959
20853,3259.721924
20854,3218.88501
20855,3126.576904
20856,3244.495117
20857,3392.560059
20858,3473.86499
20859,3538.342041
20860,3509.176025
20861,3577.271973
20862,3567.531982
20863,3504.980957
20864,3479.479004
20865,3369.967041
20866,3408.647949
20867,3147.155029
20868,3100.528076
20869,3214.451904
20870,3062.819092
20871,2990.923096
20872,3099.813965
20873,3141.558105
20874,2911.424072
20875,3236.854004
20876,2926.3479
20877,2825.024902
20878,2629.183105
20879,2446.688965
20880,2651.013916
20881,2659.680908
20882,2552.315918
20883,2045.550049
20884,1933.964966
20885,2288.913086
20886,1908.989014
20887,1652.645996
20888,1863.921021
20889,1727.718018
20890,1813.631958
20891,1877.338013
20892,1851.880005
20893,1702.109009
20894,1933.212036
20895,1935.280029
20896,2037.587036
20897,2132.876953
20898,1761.578979
20899,1803.505981
20900,1715.616943
20901,1735.821045
20902,1552.285034
20903,1584.593018
20904,1241.927002
20905,1170.803955
20906,1382.613037
20907,1200.694946
20908,849.0471191
20909,784.3217163
20910,966.2379761
20911,823.8673706
20912,811.7299194
20913,685.7659302
20914,432.568512
20915,386.4140015
20916,223.3128052
20917,108.0315018
20918,225.2140961
20919,527.2393799
20920,614.8134766
20921,1176.23999
20922,1202.146973
20923,1111.660034
20924,1170.885986
20925,1327.269043
20926,1519.921997
20927,1866.996948
20928,2019.337036
20929,2313.941895
20930,2256.74707
20931,2081.998047
20932,1928.67395
20933,2051.139893
20934,1880.137939
20935,2069.437988
20936,2021.014038
20937,2290.061035
20938,1951.692993
20939,1925.508057
20940,1362.974976
20941,1291.373047
20942,1225.85498
20943,1280.857056
20944,1183.405029
20945,1432.776001
20946,1357.072021
20947,1399.43396
20948,1571.371948
20949,1444.484985
20950,1081.858032
20951,903.479187
20952,835.2144775
20953,621.7304077
20954,675.1328125
20955,666.9318237
20956,505.9099121
20957,545.4699707
20958,744.0460815
20959,566.1845703
20960,459.9977112
20961,664.6870728
20962,689.0720215
20963,510.2131958
20964,314.3904114
20965,555.5131836
20966,431.877594
20967,289.6270142
20968,565.1901855
20969,506.2060852
20970,539.2109985
20971,763.2180176
20972,857.6196289
20973,726.5427246
20974,815.9746094
20975,1057.305054
20976,921.010376
20977,1054.609009
20978,719.9155273
20979,730.1895752
20980,810.1204834
20981,707.1384888
20982,493.8125916
20983,629.6121216
20984,464.1311951
20985,478.006012
20986,262.8017883
20987,199.1674042
20988,202.1143036
20989,147.0348053
20990,209.3755951
20991,189.780899
20992,242.8493042
20993,425.8884888
20994,618.8726807
20995,516.0551147
20996,531.3403931
20997,436.3452148
20998,421.9653015
20999,396.8496094
21000,645.4102783
21001,949.7733154
21002,1203.593994
21003,871.9083862
21004,674.3297119
21005,952.2526855
21006,878.9741821
21007,739.3756714
21008,815.8853149
21009,865.9697876
21010,998.3549805
21011,750.3347168
21012,946.9459229
21013,1103.791016
21014,935.8604736
21015,1348.812988
21016,1720.171021
21017,1531.562988
21018,2195.927002
21019,2204.738037
21020,2291.556885
21021,2255.166992
21022,2226.920898
21023,2372.897949
21024,2167.022949
21025,2309.98999
21026,2040.420044
21027,2036.333008
21028,2093.773926
21029,2016.16394
21030,1951.707031
21031,2136.48999
21032,2123.537109
21033,2078.479004
21034,1817.738037
21035,1872.57605
21036,1660.569946
21037,1819.991943
21038,1962.030029
21039,1958.604004
21040,2166.225098
21041,2209.025879
21042,2159.149902
21043,1687.80896
21044,1499.686035
21045,1579.39502
21046,1264.416992
21047,1894.967041
21048,1630.206055
21049,1398.343018
21050,1264.284058
21051,971.7191772
21052,1140.94104
21053,1123.733032
21054,1022.541992
21055,706.1876831
21056,806.9959106
21057,684.8781128
21058,531.3361206
21059,522.1879883
21060,461.4299011
21061,512.5933838
21062,591.6450806
21063,597.8480835
21064,664.5811157
21065,670.3599854
21066,757.6248779
21067,672.3128052
21068,586.302002
21069,712.4727783
21070,647.8087158
21071,549.6671753
21072,483.6835938
21073,387.4360046
21074,399.9450989
21075,375.4809875
21076,378.4681091
21077,434.7669983
21078,447.5314026
21079,446.6806946
21080,427.3546143
21081,510.4916992
21082,687.5706177
21083,846.5250854
21084,829.8275146
21085,1196.095947
21086,1139.753052
21087,1169.415039
21088,1321.686035
21089,1482.110962
21090,1559.302979
21091,2001.619019
21092,2514.331055
21093,2555.968994
21094,2224.184082
21095,1868.241943
21096,1490.805054
21097,1302.487061
21098,1486.843018
21099,1692.272949
21100,1555.782959
21101,1678.952026
21102,1950.44104
21103,1915.067017
21104,1569.395996
21105,1602.844971
21106,1345.219971
21107,1348.92395
21108,1621.828003
21109,1419.203003
21110,1310.839966
21111,914.7056885
21112,866.4661255
21113,917.628418
21114,983.3710938
21115,863.1687012
21116,1220.427002
21117,1891.599976
21118,1341.426025
21119,954.0570068
21120,1112.838989
21121,1081.620972
21122,1819.647949
21123,1082.370972
21124,912.4049072
21125,1025.457031
21126,1091.685059
21127,1065.087036
21128,887.060791
21129,840.5612183
21130,952.8903809
21131,887.2006836
21132,708.8773804
21133,761.1845093
21134,765.4840698
21135,678.5709839
21136,765.4373169
21137,642.0213013
21138,695.2540283
21139,764.2471924
21140,659.3129272
21141,746.3433838
21142,520.7841187
21143,617.6328735
21144,661.0625
21145,918.4124146
21146,873.2589111
21147,1150.123047
21148,1337.993042
21149,1699.921021
21150,1986.666992
21151,2244.668945
21152,2163.850098
21153,2214.022949
21154,1889.963989
21155,1724.46106
21156,2050.893066
21157,2303.14209
21158,2579.278076
21159,2554.301025
21160,2543.147949
21161,2349.173096
21162,1986.738037
21163,2273.230957
21164,2140.239014
21165,1679.478027
21166,2348.302002
21167,2713.316895
21168,2995.727051
21169,2968.197998
21170,3299.593018
21171,3591.216064
21172,3603.829102
21173,3604.136963
21174,3585.928955
21175,3573.334961
21176,3432.999023
21177,3582.416992
21178,3594.936035
21179,3595.936035
21180,3601.444092
21181,3583.695068
21182,3581.475098
21183,3400.662109
21184,3494.306885
21185,3583.037109
21186,3597.891113
21187,3592.145996
21188,3582.039063
21189,3561.738037
21190,3573.36499
21191,3573.748047
21192,3589.488037
21193,3453.708984
21194,3081.50293
21195,2174.718018
21196,1374.777954
21197,1655.358032
21198,1782.964966
21199,1608.954956
21200,1687.687012
21201,1938.930054
21202,1860.156006
21203,1660.678955
21204,1633.871948
21205,1537.501953
21206,1342.156982
21207,1361.95105
21208,1008.778015
21209,1073.991943
21210,1143.284058
21211,910.119812
21212,947.4046021
21213,1030.488037
21214,1232.625977
21215,833.383606
21216,886.4313965
21217,844.6552734
21218,595.6182861
21219,540.065918
21220,849.6262207
21221,749.8059082
21222,750.3007813
21223,950.8311768
21224,791.8466797
21225,1007.481018
21226,763.6652222
21227,999.8878784
21228,1032.371948
21229,926.3673706
21230,675.9691772
21231,723.7501221
21232,799.3471069
21233,692.4904175
21234,941.1345825
21235,1105.968018
21236,1064.27002
21237,778.9697876
21238,451.1618042
21239,435.5462952
21240,574.6444092
21241,631.3734741
21242,774.2410278
21243,654.7971802
21244,499.1695862
21245,473.5159912
21246,364.8409119
21247,177.3302002
21248,46.74333954
21249,92.82817841
21250,400.6747131
21251,330.0559082
21252,350.4678955
21253,356.131012
21254,325.8912964
21255,250.1804047
21256,292.3352966
21257,440.6348877
21258,556.1934204
21259,693.6030273
21260,737.0274048
21261,870.2241821
21262,769.0515747
21263,677.3466797
21264,968.2984009
21265,767.8167114
21266,652.7141724
21267,832.6439819
21268,1406.697021
21269,1003.651978
21270,1079.264038
21271,636.6160278
21272,834.2432251
21273,918.6107178
21274,947.5996704
21275,968.3416748
21276,1222.22998
21277,1391.17395
21278,1571.588013
21279,1327.348999
21280,886.0244751
21281,1088.097046
21282,772.1489868
21283,790.1403198
21284,1261.875977
21285,882.512207
21286,916.9802856
21287,665.3181763
21288,556.2196045
21289,853.3323975
21290,632.9235229
21291,742.6644897
21292,491.1799927
21293,695.5377197
21294,960.9058228
21295,1401.021973
21296,1253.144043
21297,1305.225952
21298,1364.489014
21299,1243.328979
21300,1150.41394
21301,1426.415039
21302,1466.787964
21303,1372.207031
21304,1128.890015
21305,776.4636841
21306,861.1245728
21307,928.2695923
21308,1135.805054
21309,1136.328003
21310,1580.855957
21311,1366.189941
21312,1389.156982
21313,1451.775024
21314,1558.01001
21315,1806.240967
21316,2054.490967
21317,2035.83606
21318,2343.72998
21319,2248.812012
21320,2185.268066
21321,2154.686035
21322,2382.985107
21323,2376.135986
21324,2250.001953
21325,1933.427979
21326,1403.860962
21327,1370.635986
21328,1262.317993
21329,1061.031006
21330,1018.307007
21331,863.382019
21332,727.6427002
21333,541.0056152
21334,350.0939941
21335,278.5715942
21336,223.358902
21337,188.7850037
21338,251.9450989
21339,331.1011047
21340,270.6343994
21341,146.4846039
21342,73.68048096
21343,7.706861973
21344,1.495599031
21345,0.0
21346,130.4002991
21347,361.2446899
21348,362.3532104
21349,458.9446106
21350,387.8211975
21351,492.5921936
21352,509.9985962
21353,298.4241028
21354,333.9285889
21355,390.7457886
21356,573.3148193
21357,600.4041748
21358,721.1900024
21359,1067.911987
21360,1036.850952
21361,910.1525879
21362,965.5665894
21363,1422.474976
21364,1815.250977
21365,1624.386963
21366,1763.64502
21367,1582.953003
21368,1698.588013
21369,1674.296021
21370,1680.079956
21371,1584.327026
21372,1467.600952
21373,1436.156982
21374,1370.198975
21375,1198.44397
21376,910.6309204
21377,1022.192017
21378,691.5006714
21379,664.4641113
21380,916.5012207
21381,865.7382813
21382,511.4552917
21383,372.1756897
21384,332.8089905
21385,411.1134949
21386,350.1705017
21387,448.2470093
21388,459.2651978
21389,203.6334076
21390,147.7891998
21391,111.0302963
21392,78.30789185
21393,75.29276276
21394,22.34630013
21395,24.28255081
21396,41.48529053
21397,92.88790131
21398,114.0631027
21399,125.8206024
21400,121.3114014
21401,116.6218033
21402,176.462204
21403,158.5211945
21404,250.8717041
21405,218.580307
21406,173.2366028
21407,35.75967026
21408,41.6680603
21409,20.17272949
21410,0.0
21411,0.0
21412,0.0
21413,0.0
21414,0.0
21415,0.0
21416,1.045133948
21417,5.634004116
21418,45.6329689
21419,40.16653824
21420,56.0707016
21421,163.9346008
21422,236.2386932
21423,147.6544037
21424,154.0225983
21425,180.7669067
21426,238.5834045
21427,367.703186
21428,263.1668091
21429,225.1506958
21430,256.1156921
21431,198.2041016
21432,164.1242065
21433,167.8596039
21434,166.7333069
21435,70.65274048
21436,42.48199081
21437,65.05513
21438,56.73548126
21439,78.25997162
21440,160.5101013
21441,229.622406
21442,136.2901001
21443,140.4530945
21444,233.7624969
21445,168.9938965
21446,228.4739075
21447,277.7443848
21448,377.7723999
21449,394.5990906
21450,486.2493896
21451,530.5247192
21452,500.0158081
21453,430.9240112
21454,437.7098999
21455,401.3010864
21456,361.7123108
21457,349.9328003
21458,384.5999146
21459,434.4148865
21460,355.0040894
21461,403.2199097
21462,393.1207886
21463,210.6988983
21464,330.8521118
21465,302.594696
21466,275.10849
21467,125.2636032
21468,156.9776001
21469,258.7726135
21470,204.493103
21471,141.1678009
21472,84.87164307
21473,52.64611816
21474,15.33498955
21475,0.0
21476,94.81601715
21477,1.169535995
21478,78.55444336
21479,83.09929657
21480,85.33026886
21481,83.10851288
21482,139.7660065
21483,64.66809082
21484,35.91638947
21485,38.89870834
21486,2.70034194
21487,0.0
21488,0.0
21489,30.12953949
21490,1.195538044
21491,39.34307861
21492,101.3507004
21493,114.8964996
21494,57.64778137
21495,87.96479797
21496,159.4075928
21497,211.8240051
21498,259.1065979
21499,138.9248962
21500,125.8711014
21501,204.0552979
21502,55.78448105
21503,142.6488037
21504,61.00989151
21505,78.56777191
21506,89.77324677
21507,98.38226318
21508,68.08096313
21509,0.0
21510,0.0
21511,31.23605919
21512,123.2030029
21513,125.3830032
21514,121.6076965
21515,49.80347061
21516,21.70743942
21517,19.62195015
21518,67.87743378
21519,7.134681225
21520,0.0
21521,0.0
21522,0.0
21523,17.75439072
21524,0.995664716
21525,0.0
21526,0.0
21527,75.62252808
21528,137.1499939
21529,47.5171814
21530,58.68788147
21531,35.62985992
21532,13.55132961
21533,77.96546173
21534,7.812116146
21535,0.0
21536,0.0
21537,0.0
21538,0.0
21539,0.0
21540,0.0
21541,0.0
21542,0.0
21543,0.0
21544,0.0
21545,0.0
21546,0.0
21547,0.0
21548,0.0
21549,0.0
